time,distance,spm,power,pace,calhr,calories,heartrate,status,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0,0,0,0,0,91,1,,22,2,5,634,168,530059078,120,120,50,1,,0,1,0,255,0,1,,1
0.0,0.0,0,0,0,0,0,91,1,,22,2,5,634,168,530059078,120,120,50,1,,0,1,0,255,0,1,,1
0.0,0.0,0,0,0,0,0,91,1,,22,2,5,634,168,530059078,120,120,50,1,,0,1,0,255,0,1,,1
0.0,0.0,0,0,0,0,0,91,1,,22,2,5,634,168,530059078,120,120,50,1,,0,1,0,255,0,1,,1
0.0,0.0,0,0,0,0,0,91,1,,22,2,5,634,168,530059078,120,120,50,1,,0,1,0,255,0,1,,1
0.0,0.0,0,0,0,0,0,91,1,,22,2,5,634,168,530059078,120,120,50,1,,0,1,0,255,0,1,,1
0.0,0.0,0,0,0,0,0,91,1,,22,2,5,634,168,530059078,120,120,50,1,,0,1,0,255,0,1,,1
0.0,0.0,0,0,0,0,0,91,1,,22,2,5,634,168,530059078,120,120,50,1,,0,1,0,255,0,1,,1
0.0,0.0,0,0,0,0,0,91,1,,22,2,5,634,168,530059078,120,120,50,1,,0,1,0,255,0,1,,1
0.0,0.0,0,0,0,0,0,91,1,,22,2,5,634,168,530059078,120,120,50,1,,0,1,0,255,0,1,,1
0.0,0.0,0,0,0,0,0,92,1,,22,2,5,634,168,530059078,120,120,50,1,,0,1,0,255,0,1,,1
0.0,0.0,0,0,0,0,0,92,1,,22,2,5,634,168,530059078,120,120,50,1,,0,1,0,255,0,1,,1
time,distance,spm,power,pace,calhr,calories,heartrate,status
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0,0,0,0,0,86,1
0.0,0.0,0,0,0,0,0,86,1
0.0,0.0,0,0,0,0,0,86,1
0.0,0.0,0,0,0,0,0,86,1
0.0,0.0,0,0,0,0,0,86,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,88,1
0.0,0.0,0,0,0,0,0,88,1
0.0,0.0,0,0,0,0,0,88,1
0.0,0.0,0,0,0,0,0,88,1
0.0,0.0,0,0,0,0,0,88,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,87,1
0.0,0.0,0,0,0,0,0,86,1
0.0,0.0,0,0,0,0,0,86,1
0.0,0.0,0,0,0,0,0,86,1
0.0,0.0,0,0,0,0,0,86,1
0.0,0.0,0,0,0,0,0,86,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,85,1
0.0,0.0,0,0,0,0,0,85,1
0.0,0.0,0,0,0,0,0,85,1
0.0,0.0,0,0,0,0,0,85,1
0.0,0.0,0,0,0,0,0,85,1
0.0,0.0,0,0,0,0,0,85,1
0.0,0.0,0,0,0,0,0,85,1
0.0,0.0,0,0,0,0,0,85,1
0.0,0.0,0,0,0,0,0,85,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,84,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,83,1
0.0,0.0,0,0,0,0,0,81,1
0.0,0.0,0,0,0,0,0,81,1
0.0,0.0,0,0,0,0,0,81,1
0.0,0.0,0,0,0,0,0,81,1
0.0,0.0,0,0,0,0,0,79,1
0.0,0.0,0,0,0,0,0,79,1
0.0,0.0,0,0,0,0,0,79,1
0.0,0.0,0,0,0,0,0,79,1
0.0,0.0,0,0,0,0,0,79,1
0.0,0.0,0,0,0,0,0,78,1
0.0,0.0,0,0,0,0,0,78,1
0.0,0.0,0,0,0,0,0,78,1
0.0,0.0,0,0,0,0,0,78,1
0.0,0.0,0,0,0,0,0,78,1
0.0,0.0,0,0,0,0,0,78,1
0.0,0.0,0,0,0,0,0,78,1
0.0,0.0,0,0,0,0,0,78,1
0.0,0.0,0,0,0,0,0,78,1
0.0,0.0,0,0,0,0,0,78,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,77,1
0.0,0.0,0,0,0,0,0,76,1
0.0,0.0,0,0,0,0,0,76,1
0.0,0.0,0,0,0,0,0,76,1
0.0,0.0,0,0,0,0,0,76,1
0.0,0.0,0,0,0,0,0,76,1
0.0,0.0,0,0,0,0,0,76,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
0.0,0.0,0,0,0,0,0,75,1
